document,TTR,C,R,CTTR,U,S,K,D,Vm,Maas,lgV0,lgeV0,ARI,ARI.simple,ARI.NRI,Bormuth.MC,Bormuth.GP,Coleman,Coleman.C2,Coleman.Liau.ECP,Coleman.Liau.grade,Coleman.Liau.short,Dale.Chall,Dale.Chall.old,Dale.Chall.PSK,Danielson.Bryan,Danielson.Bryan.2,Dickes.Steiwer,DRP,ELF,Farr.Jenkins.Paterson,Flesch,Flesch.PSK,Flesch.Kincaid,FOG,FOG.PSK,FOG.NRI,FORCAST,FORCAST.RGL,Fucks,Linsear.Write,LIW,nWS,nWS.2,nWS.3,nWS.4,RIX,Scrabble,SMOG,SMOG.C,SMOG.simple,SMOG.de,Spache,Spache.old,Strain,Traenkle.Bailer,Traenkle.Bailer.2,Wheeler.Smith,meanSentenceLength,meanWordSyllables,CECR.niveau,W,NDW,NDWC,S.1,VP,C.1,T,DC,CT,CP,CN,MLS,MLT,MLC,C.S,VP.T,C.T,DC.C,DC.T,T.S,CT.T,CP.T,CP.C,CN.T,CN.C
cohort_student253,0.574468085106383,0.898470179783854,8.80642898622147,6.22708565419497,23.3534133836148,0.875991255978,158.080579447714,0.0116021094744499,0.0916550628026842,0.206930647426339,4.85231462716628,11.17286732703,9.63409476117103,60.3147149460709,7.08859784283514,-3.84924577337678,146883668.540168,52.8338983050847,51.0330508474576,54.2175245762712,8.20813139600339,8.20898305084746,34.7048382126348,7.10928952234207,6.30775531587057,5.68525226305609,87.9160773694391,-377.63527957873,484.924577337678,6.27272727272727,-52.1618678736518,58.5171109399076,6.27198397534669,10.4272727272727,13.3275808936826,6.94009486348228,29.8236363636364,9.38559322033898,8.75415254237288,92.6363636363636,10.1818181818182,40.0986132511556,6.04643728813559,6.7596969183359,6.48811463790447,7.26092049306626,4,1.73129921259843,12.2434900209803,11.8870511463741,11.738628975053,6.73862897505303,4.99228813559322,5.68612480739599,9.62727272727273,-409.463749699538,-228.763230127119,62.7272727272727,21.4545454545455,1.49576271186441,B2,237,140,123,11,32,24,14,8,8,4,28,21.5455,16.9286,9.875,2.1818,2.2857,1.7143,0.3333,0.5714,1.2727,0.5714,0.2857,0.1667,2,1.1667
cohort_student254,0.58974358974359,0.878792122400857,5.20847435706514,3.682947537517,15.6103269867326,0.797381136802152,302.432610124918,0.0176490176490176,0.0922178430549597,0.253101080903052,3.48436957969338,8.0230574526839,4.93653846153846,50.9615384615385,3.10769230769231,-2.1606467244538,25811191.1121295,49.2038461538461,52.2551282051282,59.6333846153846,6.72416408184615,6.72461538461538,36.7607692307692,7.31783846153846,6.26315384615385,4.88612121212121,87.8402212121212,-264.882443076923,316.06467244538,4.16666666666667,-43.6255,68.9092307692308,5.51683333333333,6.8774358974359,11.3538461538462,5.01167295384615,5.13,9.80769230769231,9.21846153846154,54.8333333333333,8,30.9487179487179,5.04667692307692,5.66375384615385,5.92056153846154,5.98133846153846,2.33333333333333,1.68807339449541,11.2081432601887,10.9304705874509,10.7459666924148,5.74596669241483,4.01917948717949,4.54635897435897,5.75,-294.368418974359,-216.066302692308,41.6666666666667,13,1.47435897435897,A1,80,49,43,6,11,8,6,0,0,1,6,13.3333,13.3333,10,1.3333,1.8333,1.3333,0,0,1,0,0.1667,0.125,1,0.75
cohort_student255,0.729166666666667,0.930799988044535,7.1443450831176,5.05181485540923,28.6455331007069,0.895196835613869,208.333333333333,0.0105263157894737,0.0809173593712687,0.186840725725959,5.04774862368676,11.6228707340823,12.475,65.5,12,-2.85580483150115,59940126.6246671,23.3625,26.8833333333333,30.564425,14.6891752923,14.69,10.4079166666667,11.5027041666667,9.3942375,6.86150210526316,75.1641789473684,-403.167994791667,385.580483150115,8.33333333333333,-46.9908125,26.6825,7.857525,13.5125,18.4833333333333,7.2775176,10.82,12.8125,12.52375,88,19.3333333333333,54.5416666666667,12.158325,12.41095,10.8843291666667,10.8457666666667,6.16666666666667,1.65009560229446,15.6884831456804,15.1098022857164,15.0415945787923,10.0415945787923,6.78041666666667,7.48458333333333,9.3,-434.47198875,-342.66121375,83.3333333333333,16,1.9375,B1,97,74,57,6,7,6,5,1,1,7,15,16.1667,19.4,16.1667,1,1.4,1.2,0.1667,0.2,0.8333,0.2,1.4,1.1667,3,2.5
cohort_student256,0.643478260869565,0.907086756304951,6.90053558097832,4.87941550312882,22.1787310226414,0.865129799286026,174.669187145558,0.00884820747520976,0.0628761099388492,0.212339921773231,4.44057394128002,10.2247993615292,7.09872049689441,55.2459627329193,5.04968944099379,-2.85359319901655,59799752.9846172,52.4108695652174,52.7630434782609,55.8592686956522,7.75828694031652,7.75895652173913,27.8816770186335,8.57048757763975,7.25938633540373,5.27797769423559,87.3411373433584,-317.59273489441,385.359319901655,4.85714285714286,-47.065747826087,62.8921739130435,5.92002546583851,8.56844720496895,12.1366459627329,5.78937404968944,10.575,9.43478260869565,8.80826086956522,70.8571428571429,9.14285714285714,32.9503105590062,5.75707453416149,6.47776397515528,6.13767763975155,6.48816770186336,2.71428571428571,1.69168356997972,11.7659605407289,11.4448705565742,11.2807867121083,6.28078671210825,5.28511801242236,5.9223850931677,7.41428571428571,-348.82714447205,-231.342719478261,48.5714285714286,16.4285714285714,1.50434782608696,B1,114,77,66,7,16,11,8,3,3,2,16,16.2857,14.25,10.3636,1.5714,2,1.375,0.2727,0.375,1.1429,0.375,0.25,0.1818,2,1.4545
cohort_student257,0.509859154929577,0.885284869554742,9.60648255306038,6.79280895661925,22.2309676426866,0.869848297201347,119.738147193017,0.00918278029760484,0.0803053724283045,0.212090305036026,4.85470974075433,11.1783822798739,12.0409967656572,64.7974125257277,10.773713613643,-3.39336550535063,100666702.169785,32.1756983240223,33.4131284916201,37.9981748603352,12.6522980955687,12.6531843575419,15.9710144075272,10.393079594237,8.64884869156131,6.56741670352351,79.8571592805543,-399.145020337001,439.336550535064,8.52631578947368,-49.7663066745075,40.2510452807998,7.19374204645692,12.3260188179947,15.4698029991179,7.02123305357248,45.6052631578947,11.7877094972067,11.3964804469274,96.2105263157895,14.9473684210526,49.009703028521,9.43098659217877,9.7782309320788,8.35136183475448,8.7534743310791,5.68421052631579,1.6932380428807,14.172360316639,13.6858683977259,13.5879772930383,8.58797729303831,6.76403440164657,7.50746868568068,9.85263157894737,-433.439943984122,-294.241929944134,85.2631578947368,18.8421052631579,1.74301675977654,A2,360,203,147,20,43,31,19,11,10,13,45,18,18.9474,11.6129,1.55,2.2632,1.6316,0.3548,0.5789,0.95,0.5263,0.6842,0.4194,2.3684,1.4516
cohort_student258,0.583038869257951,0.904436011262832,9.80823192158311,6.93546730320178,25.6559658917912,0.887999746986726,123.487620022725,0.0088464526476706,0.0792978936773633,0.197426667680772,5.1979267763058,11.9686687095963,8.97898245614035,58.8122807017544,7.5859649122807,-2.77379141389242,54930097.5905112,46.1921052631579,47.509649122807,46.1838284210526,10.4093962773179,10.4101052631579,28.7416666666667,8.46628947368421,7.16928771929825,5.82764710485133,82.8589400625978,-340.854531353915,377.379141389242,5.44444444444444,-46.5386649122807,55.7010087719298,6.29296842105263,9.42359649122807,13.0701754385965,5.9174368245614,28.6625,10.1578947368421,9.60368421052632,75.6111111111111,10.6666666666667,39.3421052631579,6.75394736842105,7.35928947368421,6.89216578947368,7.13380701754386,3.72222222222222,1.64580265095729,12.4579756021291,12.0861370950527,11.9442719099992,6.94427190999916,5.27939473684211,5.90799122807018,7.58333333333333,-374.845077894737,-269.922858210526,54.4444444444444,15.8333333333333,1.59649122807018,C1,287,171,149,18,39,30,21,8,5,6,35,15.9444,13.6667,9.5667,1.6667,1.8571,1.4286,0.2667,0.381,1.1667,0.2381,0.2857,0.2,1.6667,1.1667
cohort_student259,0.557823129251701,0.897298293785044,9.56467423372479,6.76324601050704,24.0341414118855,0.88006522434947,253.829422925633,0.0220566042116505,0.138871816136153,0.203979110651307,5.01748953515574,11.5531966079032,12.2086634382567,65.217191283293,10.4590799031477,-3.82052379091372,143633775.632201,42.0110169491525,41.4262711864407,41.7064179661017,11.6362246516163,11.6371525423729,23.6980024213075,8.96367675544794,7.65526053268765,6.50014965986395,82.0549176870748,-414.873224512856,482.052379091373,7.92857142857143,-51.9071576271186,41.1973305084746,7.19459273607748,12.7478571428571,16.6997578692494,7.70426629297821,42.4339285714286,10.6440677966102,10.1384745762712,103.357142857143,17.4285714285714,48.8680387409201,9.13824455205811,9.70914648910412,9.02658849878935,9.57760532687651,5.85714285714286,1.6827393431167,15.0537553409312,14.5128379437841,14.4330348426953,9.43303484269534,6.07169370460048,6.81278329297821,10.7785714285714,-447.165592978208,-280.85752179661,79.2857142857143,21.0714285714286,1.70508474576271,B1,307,173,142,16,33,23,18,4,4,12,38,19.1875,17.0556,13.3478,1.4375,1.8333,1.2778,0.1739,0.2222,1.125,0.2222,0.6667,0.5217,2.1111,1.6522
cohort_student260,0.613207547169811,0.895130650503425,6.31335810532222,4.46421832833239,19.3126578450924,0.843017800313477,233.179067283731,0.0140161725067385,0.0890690257258813,0.227551119685938,4.06661617547911,9.36372978458665,10.5871698113208,62.1245283018868,8.36301886792453,-3.81717875872378,143231860.393707,44.3047169811321,43.4462264150943,49.3558358490566,9.54025355401509,9.5411320754717,27.8625660377358,8.26311433962264,7.14581433962264,6.02182952380952,85.3534647619047,-393.124383075472,481.717875872378,7.6,-52.0092264150943,49.6377547169812,6.74362981132075,11.6025283018868,16.0271698113208,7.56075209358491,13.976,10.377358490566,9.84509433962264,96.4,16,48.5584905660377,8.13831924528302,8.71853811320755,8.51476603773585,9.11507849056604,5.8,1.63865546218487,14.5545925495578,14.0441874116565,13.9544511501033,8.95445115010332,5.54495471698113,6.26216226415094,10.2,-425.86832645283,-250.412375283019,76,21.2,1.60377358490566,B1,109,67,59,5,20,13,6,5,2,0,11,21.8,18.1667,8.3846,2.6,3.3333,2.1667,0.3846,0.8333,1.2,0.3333,0,0,1.8333,0.8462
cohort_student261,0.686131386861314,0.923437478877072,8.03096198253755,5.67874767730366,27.9081792999697,0.895094037497661,158.239650487506,0.008587376556462,0.0720115766832679,0.189292866439383,5.14171590962526,11.8392384059134,10.938102189781,63.0715328467153,7.34102189781022,-4.97834523786575,317433808.168974,58.535401459854,54.6631386861314,60.728194890511,6.42418168722043,6.42510948905109,36.7728321167883,6.37860569343066,5.91191883211679,5.63891941176471,91.7860458823529,-432.052245649635,597.834523786575,6.8,-58.1258321167883,66.6356788321168,5.97334554744526,10.7719124087591,13.5877372262774,8.01876599766423,19.735,8.72262773722628,8.02489051094891,108.6,7.2,41.9985401459854,5.26445518248175,6.05449751824817,6.05179635036496,7.38706773722628,4,1.74169741697417,10.7935534051686,10.5498921438216,10.3484692283495,5.34846922834953,5.11162627737226,5.89510072992701,10.92,-457.309569459854,-200.068500510949,68,27.4,1.32846715328467,B1,136,97,88,5,20,16,6,7,6,4,18,27.2,22.6667,8.5,3.2,3.3333,2.6667,0.4375,1.1667,1.2,1,0.6667,0.25,3,1.125
cohort_student262,0.451327433628319,0.853231796105953,6.78493907342494,4.79767642875635,16.0396351300098,0.814609837233802,213.799044561046,0.0170304818092429,0.10759174172527,0.249690924658468,3.85134686456987,8.86805387830793,11.1208027410671,63.3235438081253,8.08976994615762,-4.57764426801743,246892130.991095,57.0213656387665,53.7680616740088,55.2750418502203,7.91836743287224,7.91929515418502,30.275080763583,7.60034160548213,6.75480567792462,5.87258180924287,89.0605596853491,-412.655844285386,557.764426801743,6.55555555555556,-55.9341546744983,63.0925942241801,6.11335364659814,10.725080763583,14.1417523250122,7.78338631639746,32.9283333333333,8.89867841409692,8.21854625550661,106.777777777778,10.2222222222222,42.4028389623103,6.19656084189917,7.00500773372491,6.6925919236417,7.78628653940284,4.33333333333333,1.74139728884254,12.2615562230906,11.903809395553,11.7559503577091,6.75595035770913,5.4448095937347,6.21383553597651,10.5666666666667,-447.636410758688,-219.843581453745,65.5555555555556,25.2222222222222,1.39647577092511,B1,228,107,91,10,33,25,15,9,6,5,22,22.8,15.2,9.12,2.5,2.2,1.6667,0.36,0.6,1.5,0.4,0.3333,0.2,1.4667,0.88
cohort_student263,0.602870813397129,0.905275049978908,8.71560224471254,6.16286144936093,24.4935076301908,0.881757505458158,225.498500492205,0.0178505704821494,0.120885657183607,0.202057282737396,4.94407313832014,11.3841491069682,11.7778759155536,64.3097802671262,10.3580353295993,-3.4538991602548,106129914.87584,37.9718009478673,38.486018957346,39.8693473933649,12.1395893368284,12.1404739336493,17.4470099095218,10.1256433003016,8.4611472641103,6.48150917748918,80.7101082251082,-401.354329203157,445.38991602548,7.81818181818182,-50.0392705730289,30.5948384317105,7.72096204222318,13.7572598018096,18.0992675570875,7.72605796449806,29.2868181818182,11.1137440758294,10.6551184834123,96.1818181818182,20,48.0917707884533,10.4793090047393,11.0147277897458,10.2631960792762,10.554297544162,5.54545454545455,1.68451242829828,15.9031890086143,15.3119697385515,15.2474487139159,10.2474487139159,6.20559241706161,6.92657475226196,10.6636363636364,-439.808187040069,-299.422003412322,78.1818181818182,19.1818181818182,1.85308056872038,B1,214,135,101,11,20,16,12,3,2,7,32,19.4545,17.8333,13.375,1.4545,1.6667,1.3333,0.1875,0.25,1.0909,0.1667,0.5833,0.4375,2.6667,2
cohort_student264,0.545454545454545,0.881288234144171,7.00649049745371,4.95433694306862,18.6795632954105,0.841317437129692,214.141414141414,0.0154471544715447,0.10150384378451,0.231375111272839,4.13527031357371,9.52181177953563,25.5817764471058,92.313373253493,19.2978043912176,-10.4410877554587,2918135061.80354,58.1068862275449,51.5350299401198,56.4019179640719,7.60959887017245,7.61077844311377,10.7995808383234,8.85589001996008,8.3831369261477,8.03692730923695,93.0013935742972,-788.078930388314,1144.10877554587,14,-86.8218103792415,34.3249500998004,8.36718822355289,22.3008383233533,26.3385229540918,15.9795503800399,54.445,8.77245508982036,8.0797005988024,226.666666666667,22.6666666666667,70.6367265469062,10.8282151696607,11.6691632734531,12.5063275449102,15.8853600798403,8.33333333333333,1.68053491827637,16.7281562172527,16.0897362961455,16.0384048104053,11.0384048104053,8.86772055888224,10.2329101796407,22.9,-804.205139680639,-198.458910778443,140,55.6666666666667,1.37125748502994,A2,170,95,79,5,30,24,9,11,9,1,15,34,18.8889,7.0833,4.8,3.3333,2.6667,0.4583,1.2222,1.8,1,0.1111,0.0417,1.6667,0.625
cohort_student265,0.571428571428571,0.894674554281755,8.14160391358572,5.75698333703139,21.9082484975754,0.866897653587549,156.033876095028,0.0107301370531142,0.083562539180726,0.213646691030372,4.62138430968889,10.6411306204862,5.30966463414634,51.6661585365854,3.62743902439025,-2.13172633853718,24790725.3608713,48.3890243902439,51.6890243902439,57.6278278048781,7.27369467015219,7.27414634146342,40.7935213414634,6.65975609756098,5.77741036585366,4.96330955882353,87.1705919117647,-268.848434464286,313.172633853718,4.1875,-43.4452875,70.4381173780488,5.43025396341463,6.61760670731707,9.41768292682927,4.503377375,14.4515625,9.90243902439024,9.32268292682927,55.3125,5.5,25.9832317073171,4.74885975609756,5.34752591463415,4.50618612804878,4.65478048780488,1.6875,1.63397947548461,9.82788878977387,9.67071422501161,9.42261628933256,4.42261628933256,3.8493125,4.3655625,5.60625,-304.530503902439,-232.428195853659,41.875,12.8125,1.45853658536585,A2,212,126,98,15,22,22,15,3,4,6,26,14.1333,14.1333,9.6364,1.4667,1.4667,1.4667,0.1364,0.2,1,0.2667,0.4,0.2727,1.7333,1.1818
cohort_student266,0.516129032258065,0.882547752087661,8.6210544972852,6.09600609600914,20.8221149168545,0.86028908651446,209.529682301101,0.0174312163172688,0.118357609749714,0.219148034801562,4.59008489575399,10.5690610565403,11.1282209188661,62.7785923753666,11.0705767350929,-2.20127583462448,27344502.4877879,33.6790322580645,38.5804659498208,30.9073379928315,14.5952157606122,14.5958422939068,18.8158536982731,10.3211812642555,8.45260625610948,6.5532370176586,74.531729823414,-355.660094734441,320.127583462448,5.59090909090909,-43.4949809384164,35.9823093841642,7.28034043662431,11.3910345389378,15.9687846203975,6.09264576207234,25.8293181818182,11.6129032258065,11.2041935483871,70.5909090909091,13.8181818181818,46.0151515151515,10.1270129032258,10.5789205278592,9.3727408439231,9.1499862495927,4.22727272727273,1.65528350515464,13.7470430468172,13.2877849089297,13.1801946757596,8.18019467575958,5.9261164874552,6.54183170413816,7.10454545454545,-397.151427422613,-343.590164408602,55.9090909090909,12.6818181818182,1.8673835125448,A1,280,154,115,22,35,25,24,2,2,12,34,12.7273,11.6667,11.2,1.1364,1.4583,1.0417,0.08,0.0833,1.0909,0.0833,0.5,0.48,1.4167,1.36
cohort_student267,0.545454545454545,0.881288234144171,7.00649049745371,4.95433694306862,18.6795632954105,0.841317437129692,242.791551882461,0.018329637841833,0.11475209835613,0.231375111272839,4.13527031357371,9.52181177953563,5.02115909090909,51.0034090909091,3.85227272727273,-1.63937581465765,11083183.1793747,42.0772727272727,48.8136363636363,55.2903133333333,7.91418298541333,7.91442424242424,30.9752840909091,8.45436363636364,7.031825,5.01298109756098,84.8199640243902,-251.044358143939,263.937581465765,3.875,-40.9860238636364,58.4441761363637,6.01729128787879,7.66945075757576,11.155303030303,4.50417292045455,9.9984375,10.6363636363636,10.13,46.625,7.25,35.1609848484848,5.82476515151515,6.31077462121212,6.05782821969697,5.86878787878788,2.5625,1.6742934051144,10.820120047757,10.574229779206,10.3739406018763,5.37394060187631,4.59044886363636,5.10760795454545,5.04375,-293.81906,-254.596546909091,38.75,10.3125,1.63030303030303,A1,166,97,70,16,19,17,16,1,1,1,26,10.375,10.375,9.7647,1.0625,1.1875,1.0625,0.0588,0.0625,1,0.0625,0.0625,0.0588,1.625,1.5294
cohort_student268,0.520661157024793,0.889275328212852,9.91992735243993,7.01444789978819,23.119568418836,0.87515741128947,150.187069796386,0.0122977641812398,0.0986291117704774,0.207974523841761,4.97726243666689,11.4605702905884,11.7454828767123,64.4097602739726,9.45650684931507,-4.13831520051033,182502165.082464,47.4321917808219,45.7650684931507,47.3917882191781,10.0784104607923,10.0793424657534,23.5333476027397,8.87772602739726,7.63298938356164,6.24290288461538,85.0713336538462,-414.212252247113,513.831520051033,7.625,-53.6071477739726,48.3203125,6.8519125,12.186875,15.5907534246575,7.72858871746575,53.5921875,10.013698630137,9.44506849315068,105.4375,14.75,45.0042808219178,7.76327739726027,8.40244606164384,8.02088809931507,8.80150684931507,5.0625,1.63442136498516,14.0992091892925,13.617352514586,13.5178419839813,8.51784198398131,5.91301113013699,6.67090496575342,10.95,-449.02338,-254.860212410959,76.25,22.8125,1.6,B2,365,201,173,16,46,34,18,17,10,9,41,22.8125,20.2778,10.7353,2.125,2.5556,1.8889,0.5,0.9444,1.125,0.5556,0.5,0.2647,2.2778,1.2059
cohort_student269,0.578378378378378,0.895116921343536,7.86679645640374,5.56266512053739,21.6161821091175,0.864634761681151,207.158509861213,0.0153936545240893,0.10663046747341,0.215085188669911,4.55190790039778,10.4811552761378,6.85508358662614,54.6466565349544,5.45015197568389,-2.27643085561664,30251858.4642992,47.3212765957447,50.1989361702127,51.6035989361702,8.92435747709361,8.92489361702128,33.0055623100304,7.91409969604863,6.70929817629179,5.35907379679144,84.5333620320855,-296.120352821654,327.643085561664,4.5,-44.083835106383,55.505,6.24769392097264,8.85352583586626,12.8182370820669,5.44505466504559,15.8228571428571,10.0265957446809,9.45925531914894,61.5,10,37.3647416413374,6.59286352583587,7.23287720364742,6.95996626139818,6.98213920972644,3.21428571428571,1.63540445486518,12.1617449614717,11.8112499293252,11.6602540378444,6.66025403784439,4.8136443768997,5.38562006079027,6.55714285714286,-329.364004513678,-248.135610053191,45,13.4285714285714,1.62765957446809,B1,189,116,98,14,30,20,14,6,6,4,24,13.5,13.5,9.45,1.4286,2.1429,1.4286,0.3,0.4286,1,0.4286,0.2857,0.2,1.7143,1.2
cohort_student270,0.684210526315789,0.926193221797843,8.94721362095191,6.32663542409974,30.2546211172636,0.904558469087723,153.551520125851,0.00956312349501204,0.0825114747509492,0.181804295753944,5.48518798197766,12.6301120795719,13.1113285714286,66.9778571428571,11.4185714285714,-3.98576807347568,163054643.905977,31.5785714285714,31.7871428571429,39.2361377142857,12.3130913217349,12.3140571428571,20.1348214285714,9.50361428571428,8.06895,6.74451925287356,80.9487824712644,-439.058465582707,498.576807347568,10,-52.8520964285714,39.6033035714286,7.298975,13.1698214285714,15.3785714285714,7.51639482142857,23.984375,11.8571428571429,11.4728571428571,109.625,14.5,52.7321428571429,9.32781428571429,9.63980357142857,7.96290178571429,8.6642,6.75,1.60989643268124,14.0058448600213,13.5299329935454,13.4283268073071,8.4283268073071,6.44530357142857,7.21594642857143,11.25,-470.474638285714,-295.681946457143,100,21.875,1.71428571428571,B1,176,124,97,8,17,13,10,3,2,5,21,22,17.6,13.5385,1.625,1.7,1.3,0.2308,0.3,1.25,0.2,0.5,0.3846,2.1,1.6154
cohort_student271,0.465373961218837,0.870108705878808,8.8421052631579,6.25231259154421,19.6895967447936,0.851829359892947,177.945227553503,0.0150661742074484,0.10882160540522,0.225362467546653,4.51509540513652,10.3963913733133,9.69433943089431,60.5015243902439,6.78434959349594,-4.15037084858023,184095838.648601,55.2410569105691,52.7166666666667,57.2550978319783,7.37582417364661,7.37669376693767,30.5800999322493,7.69021029810298,6.77018028455285,5.57831467391304,89.6899157608696,-380.849551019929,515.037084858023,6.3125,-53.7641041666667,62.3729039634147,6.10193160569106,10.2889278455285,13.3442411924119,7.21861260833333,49.8140625,9.10569105691057,8.44626016260163,95.9375,9.5,40.1356707317073,5.79733726287263,6.55293092818428,6.33033416327913,7.25819945799458,3.9375,1.65528562048588,11.933033282914,11.5993996238489,11.4409715080671,6.44097150806707,5.51622916666667,6.25829217479675,9.9,-409.667752086721,-202.732486314363,63.125,23.0625,1.43089430894309,B2,373,179,154,16,49,45,25,16,10,10,40,23.3125,14.92,8.2889,2.8125,1.96,1.8,0.3556,0.64,1.5625,0.4,0.4,0.2222,1.6,0.8889
cohort_student272,0.623931623931624,0.900945555515624,6.74885238740695,4.77215928836248,20.8792838374091,0.856454528784186,257.871283512309,0.0173887415266726,0.109947706725719,0.218847807926096,4.29404201533479,9.88739713319998,5.76916666666666,52.625,3.78333333333333,-2.48727827581168,39529039.1766177,50.8576923076923,52.4773504273504,58.6187632478632,7.00217439503248,7.00273504273504,34.4215705128205,7.60087435897436,6.50808076923077,5.00568448275862,88.1206051724138,-287.322143653846,348.727827581168,4.5,-45.254375,66.1752403846154,5.70159166666667,7.66246794871795,11.6619658119658,5.36479873974359,9.541875,9.61538461538462,9.00692307692308,61.75,8.5,35.1378205128205,5.44363333333333,6.11759166666667,5.97687617521368,6.17840854700855,3,1.65243902439024,11.4567871789231,11.1594537891223,10.9843597113357,5.98435971133566,5.02178739316239,5.62078311965812,6.525,-320.125124444444,-219.984638974359,45,14.625,1.48717948717949,B1,118,77,62,8,20,15,9,6,6,1,13,14.75,13.1111,7.8667,1.875,2.2222,1.6667,0.4,0.6667,1.125,0.6667,0.1111,0.0667,1.4444,0.8667
cohort_student273,0.540201005025126,0.897132061425837,10.7769762030173,7.62047295383961,25.2739882621376,0.88638826656803,196.207166485695,0.017151247420984,0.122350128148163,0.19891297380812,5.27984768097888,12.1572985635011,9.33779301745636,59.6859102244389,7.04394014962593,-3.57971691209912,118172404.086899,50.6597256857855,49.5612219451371,52.7204740648379,8.61832922433815,8.61915211970075,31.2128815461347,7.7811046882793,6.76641940149626,5.682826,87.01496,-364.567483681324,457.971691209912,6.2,-50.7632038653367,63.0652973815461,5.99477054862843,9.443963840399,12.5087780548628,6.49896458149626,47.72275,9.63840399002494,9.03224438902743,88.3,9,38.7532418952619,5.85080139650873,6.50927034912718,6.03018734413965,6.71158174563591,3.75,1.64277588168373,11.6982194121683,11.3822726125071,11.2158383625775,6.21583836257749,5.64115972568579,6.34684800498753,8.775,-393.910652658354,-227.848591620948,62,20.05,1.45885286783042,C1,402,231,181,20,46,38,24,10,10,6,40,20.1,16.75,10.5789,1.9,1.9167,1.5833,0.2632,0.4167,1.2,0.4167,0.25,0.1579,1.6667,1.0526
cohort_student274,0.668918918918919,0.91953665331758,8.13774987161519,5.75425811781905,26.9720537968766,0.891739542736998,252.008765522279,0.0185695899981614,0.122881513870955,0.192549764321521,5.077897191279,11.6922903763954,11.4172,63.88,8.52,-4.541186512,241040140.719504,56.15,53.0366666666666,53.456468,8.416663942128,8.4176,27.75,8.0345,7.0672,5.9965966442953,88.081233557047,-427.068263445946,554.1186512,6.66666666666667,-55.7194,61.328,6.2031,10.916,14.8,7.90739,21.75,9,8.33,108,12,42.3333333333333,6.0824,6.855,7.2037,8.2398,4.33333333333333,1.67817896389325,13.0238667986669,12.6126488327262,12.4868329805051,7.48683298050514,5.98,6.772,10.65,-451.189163333333,-222.867154133333,66.6666666666667,25,1.42,C1,152,103,89,6,22,16,8,8,4,0,26,25.3333,19,9.5,2.6667,2.75,2,0.5,1,1.3333,0.5,0,0,3.25,1.625
cohort_student275,0.484375,0.850599472912411,5.48007755419574,3.875,14.104434641067,0.782906411102288,341.796875,0.0265748031496063,0.134352726961292,0.266269951183607,3.40879308122488,7.84903613392964,6.40752991452991,53.8367521367521,4.63931623931624,-2.46105897206194,38286316.741582,45.8961538461539,48.1423076923077,55.3913292307692,7.8865042254523,7.88707692307692,25.5333333333333,9.08994444444444,7.59308888888889,5.1920188630491,86.5714335917313,-289.367559357639,346.105897206194,5,-45.1326111111111,64.6231196581197,5.78087777777778,7.83410256410257,11.008547008547,5.17324345299145,10.3444444444444,10.1923076923077,9.64153846153846,63.2222222222222,7.55555555555556,33.6752136752137,6.02295726495726,6.60532478632479,5.51195897435897,5.73175213675214,2.77777777777778,1.65836298932384,10.9805187677557,10.7213187218697,10.5277265270908,5.52772652709081,5.18216239316239,5.7864358974359,6.53333333333333,-326.397376837607,-237.933373923077,50,14.4444444444444,1.50769230769231,A2,134,69,51,9,14,11,10,1,1,6,14,14.8889,13.4,12.1818,1.2222,1.4,1.1,0.0909,0.1,1.1111,0.1,0.6,0.5455,1.4,1.2727
cohort_student276,0.63768115942029,0.908688105093042,7.49105747067699,5.29697753577384,23.4348338579727,0.874132833048857,239.445494643982,0.0168200571247223,0.112164669574523,0.206570861406661,4.65771505514644,10.7247852533941,11.1626086956522,63.304347826087,8.66956521739131,-4.16483810972949,186001312.92806,48.4847826086957,46.6586956521739,50.4359347826087,9.24430212582608,9.24521739130435,30.9198550724638,7.63780724637681,6.73039130434783,6.06744744525547,86.3057255474452,-411.932953768116,516.483810972949,7.5,-53.7844130434783,54.7508695652174,6.51041304347826,11.3365217391304,14.1275362318841,7.40063671304348,18.28,9.89130434782609,9.3104347826087,103,11.3333333333333,41.8405797101449,6.91002028985507,7.54170144927536,6.91717246376812,7.79608985507246,4.33333333333333,1.80194805194805,12.7450848689565,12.3530514143324,12.2195444572929,7.21954445729289,5.46228985507246,6.20084057971014,10.5,-433.084374492754,-228.311826231884,75,23,1.52173913043478,A2,141,89,74,6,23,19,8,9,6,1,14,23.5,17.625,7.4211,3.1667,2.875,2.375,0.4737,1.125,1.3333,0.75,0.125,0.0526,1.75,0.7368
